Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis174         Pavardenis174       8                   4.8                 
Vardenis297         Pavardenis297       8                   4.8                 
Vardenis895         Pavardenis895       8                   4.8                 
Vardenis1021        Pavardenis1021      8                   4.8                 
Vardenis1082        Pavardenis1082      8                   4.8                 
Vardenis1638        Pavardenis1638      8                   4.8                 
Vardenis1690        Pavardenis1690      8                   4.8                 
Vardenis1703        Pavardenis1703      8                   4.8                 
Vardenis2625        Pavardenis2625      8                   4.8                 
Vardenis2847        Pavardenis2847      8                   4.8                 
Vardenis2909        Pavardenis2909      8                   4.8                 
Vardenis3562        Pavardenis3562      8                   4.8                 
Vardenis3646        Pavardenis3646      8                   4.8                 
Vardenis3792        Pavardenis3792      8                   4.8                 
Vardenis4323        Pavardenis4323      8                   4.8                 
Vardenis4443        Pavardenis4443      8                   4.8                 
Vardenis4765        Pavardenis4765      8                   4.8                 
Vardenis4890        Pavardenis4890      8                   4.8                 
Vardenis5382        Pavardenis5382      8                   4.8                 
Vardenis6008        Pavardenis6008      8                   4.8                 
Vardenis6107        Pavardenis6107      8                   4.8                 
Vardenis6326        Pavardenis6326      8                   4.8                 
Vardenis6472        Pavardenis6472      8                   4.8                 
Vardenis6651        Pavardenis6651      8                   4.8                 
Vardenis6904        Pavardenis6904      8                   4.8                 
Vardenis6956        Pavardenis6956      8                   4.8                 
Vardenis7788        Pavardenis7788      8                   4.8                 
Vardenis8118        Pavardenis8118      8                   4.8                 
Vardenis8209        Pavardenis8209      8                   4.8                 
Vardenis8446        Pavardenis8446      8                   4.8                 
Vardenis8548        Pavardenis8548      8                   4.8                 
Vardenis8594        Pavardenis8594      8                   4.8                 
Vardenis8732        Pavardenis8732      8                   4.8                 
Vardenis8902        Pavardenis8902      8                   4.8                 
Vardenis8928        Pavardenis8928      8                   4.8                 
Vardenis8961        Pavardenis8961      8                   4.8                 
Vardenis9014        Pavardenis9014      8                   4.8                 
Vardenis9341        Pavardenis9341      8                   4.8                 
Vardenis9715        Pavardenis9715      8                   4.8                 
Vardenis9738        Pavardenis9738      8                   4.8                 
Vardenis9912        Pavardenis9912      8                   4.8                 
Vardenis956         Pavardenis956       8                   4.8                 
Vardenis962         Pavardenis962       8                   4.8                 
Vardenis1191        Pavardenis1191      8                   4.8                 
Vardenis1193        Pavardenis1193      8                   4.8                 
Vardenis1230        Pavardenis1230      8                   4.8                 
Vardenis1388        Pavardenis1388      8                   4.8                 
Vardenis1701        Pavardenis1701      8                   4.8                 
Vardenis1928        Pavardenis1928      8                   4.8                 
Vardenis2118        Pavardenis2118      8                   4.8                 
Vardenis2379        Pavardenis2379      8                   4.8                 
Vardenis4484        Pavardenis4484      8                   4.8                 
Vardenis5115        Pavardenis5115      8                   4.8                 
Vardenis6033        Pavardenis6033      8                   4.8                 
Vardenis6665        Pavardenis6665      8                   4.8                 
Vardenis6834        Pavardenis6834      8                   4.8                 
Vardenis7223        Pavardenis7223      8                   4.8                 
Vardenis7277        Pavardenis7277      8                   4.8                 
Vardenis7437        Pavardenis7437      8                   4.8                 
Vardenis7580        Pavardenis7580      8                   4.8                 
Vardenis7596        Pavardenis7596      8                   4.8                 
Vardenis7605        Pavardenis7605      8                   4.8                 
Vardenis8496        Pavardenis8496      8                   4.8                 
Vardenis8534        Pavardenis8534      8                   4.8                 
Vardenis8574        Pavardenis8574      8                   4.8                 
Vardenis8725        Pavardenis8725      8                   4.8                 
Vardenis8980        Pavardenis8980      8                   4.8                 
Vardenis9081        Pavardenis9081      8                   4.8                 
Vardenis9441        Pavardenis9441      8                   4.8                 
Vardenis9510        Pavardenis9510      8                   4.8                 
Vardenis9663        Pavardenis9663      8                   4.8                 
Vardenis9755        Pavardenis9755      8                   4.8                 
Vardenis9867        Pavardenis9867      8                   4.8                 
Vardenis9988        Pavardenis9988      8                   4.8                 
Vardenis196         Pavardenis196       8                   4.8                 
Vardenis326         Pavardenis326       8                   4.8                 
Vardenis375         Pavardenis375       8                   4.8                 
Vardenis887         Pavardenis887       8                   4.8                 
Vardenis1155        Pavardenis1155      8                   4.8                 
Vardenis1176        Pavardenis1176      8                   4.8                 
Vardenis1362        Pavardenis1362      8                   4.8                 
Vardenis1652        Pavardenis1652      8                   4.8                 
Vardenis1699        Pavardenis1699      8                   4.8                 
Vardenis1743        Pavardenis1743      8                   4.8                 
Vardenis2092        Pavardenis2092      8                   4.8                 
Vardenis2093        Pavardenis2093      8                   4.8                 
Vardenis2709        Pavardenis2709      8                   4.8                 
Vardenis2889        Pavardenis2889      8                   4.8                 
Vardenis2911        Pavardenis2911      8                   4.8                 
Vardenis3138        Pavardenis3138      8                   4.8                 
Vardenis3528        Pavardenis3528      8                   4.8                 
Vardenis3580        Pavardenis3580      8                   4.8                 
Vardenis3785        Pavardenis3785      8                   4.8                 
Vardenis4202        Pavardenis4202      8                   4.8                 
Vardenis4498        Pavardenis4498      8                   4.8                 
Vardenis5254        Pavardenis5254      8                   4.8                 
Vardenis5836        Pavardenis5836      8                   4.8                 
Vardenis6610        Pavardenis6610      8                   4.8                 
Vardenis6649        Pavardenis6649      8                   4.8                 
Vardenis7723        Pavardenis7723      8                   4.8                 
Vardenis8324        Pavardenis8324      8                   4.8                 
Vardenis8448        Pavardenis8448      8                   4.8                 
Vardenis8781        Pavardenis8781      8                   4.8                 
Vardenis8876        Pavardenis8876      8                   4.8                 
Vardenis8880        Pavardenis8880      8                   4.8                 
Vardenis9456        Pavardenis9456      8                   4.8                 
Vardenis44          Pavardenis44        8                   4.8                 
Vardenis120         Pavardenis120       8                   4.8                 
Vardenis579         Pavardenis579       8                   4.8                 
Vardenis645         Pavardenis645       8                   4.8                 
Vardenis736         Pavardenis736       8                   4.8                 
Vardenis1272        Pavardenis1272      8                   4.8                 
Vardenis1499        Pavardenis1499      8                   4.8                 
Vardenis1721        Pavardenis1721      8                   4.8                 
Vardenis1870        Pavardenis1870      8                   4.8                 
Vardenis1907        Pavardenis1907      8                   4.8                 
Vardenis2846        Pavardenis2846      8                   4.8                 
Vardenis2965        Pavardenis2965      8                   4.8                 
Vardenis3060        Pavardenis3060      8                   4.8                 
Vardenis3405        Pavardenis3405      8                   4.8                 
Vardenis3546        Pavardenis3546      8                   4.8                 
Vardenis3833        Pavardenis3833      8                   4.8                 
Vardenis3941        Pavardenis3941      8                   4.8                 
Vardenis4084        Pavardenis4084      8                   4.8                 
Vardenis4114        Pavardenis4114      8                   4.8                 
Vardenis4134        Pavardenis4134      8                   4.8                 
Vardenis4638        Pavardenis4638      8                   4.8                 
Vardenis4655        Pavardenis4655      8                   4.8                 
Vardenis5019        Pavardenis5019      8                   4.8                 
Vardenis5148        Pavardenis5148      8                   4.8                 
Vardenis5334        Pavardenis5334      8                   4.8                 
Vardenis5710        Pavardenis5710      8                   4.8                 
Vardenis6096        Pavardenis6096      8                   4.8                 
Vardenis6367        Pavardenis6367      8                   4.8                 
Vardenis6380        Pavardenis6380      8                   4.8                 
Vardenis6540        Pavardenis6540      8                   4.8                 
Vardenis7044        Pavardenis7044      8                   4.8                 
Vardenis7121        Pavardenis7121      8                   4.8                 
Vardenis7208        Pavardenis7208      8                   4.8                 
Vardenis7354        Pavardenis7354      8                   4.8                 
Vardenis7693        Pavardenis7693      8                   4.8                 
Vardenis8141        Pavardenis8141      8                   4.8                 
Vardenis8172        Pavardenis8172      8                   4.8                 
Vardenis8312        Pavardenis8312      8                   4.8                 
Vardenis8408        Pavardenis8408      8                   4.8                 
Vardenis8684        Pavardenis8684      8                   4.8                 
Vardenis8940        Pavardenis8940      8                   4.8                 
Vardenis9577        Pavardenis9577      8                   4.8                 
Vardenis9596        Pavardenis9596      8                   4.8                 
Vardenis9792        Pavardenis9792      8                   4.8                 
Vardenis9872        Pavardenis9872      8                   4.8                 
Vardenis9974        Pavardenis9974      8                   4.8                 
Vardenis468         Pavardenis468       8                   4.8                 
Vardenis625         Pavardenis625       8                   4.8                 
Vardenis886         Pavardenis886       8                   4.8                 
Vardenis1023        Pavardenis1023      8                   4.8                 
Vardenis1093        Pavardenis1093      8                   4.8                 
Vardenis2222        Pavardenis2222      8                   4.8                 
Vardenis2281        Pavardenis2281      8                   4.8                 
Vardenis2436        Pavardenis2436      8                   4.8                 
Vardenis2586        Pavardenis2586      8                   4.8                 
Vardenis2767        Pavardenis2767      8                   4.8                 
Vardenis2849        Pavardenis2849      8                   4.8                 
Vardenis2903        Pavardenis2903      8                   4.8                 
Vardenis2964        Pavardenis2964      8                   4.8                 
Vardenis3011        Pavardenis3011      8                   4.8                 
Vardenis3650        Pavardenis3650      8                   4.8                 
Vardenis3995        Pavardenis3995      8                   4.8                 
Vardenis4079        Pavardenis4079      8                   4.8                 
Vardenis4344        Pavardenis4344      8                   4.8                 
Vardenis4437        Pavardenis4437      8                   4.8                 
Vardenis4779        Pavardenis4779      8                   4.8                 
Vardenis5288        Pavardenis5288      8                   4.8                 
Vardenis5296        Pavardenis5296      8                   4.8                 
Vardenis5857        Pavardenis5857      8                   4.8                 
Vardenis5989        Pavardenis5989      8                   4.8                 
Vardenis6152        Pavardenis6152      8                   4.8                 
Vardenis6798        Pavardenis6798      8                   4.8                 
Vardenis6959        Pavardenis6959      8                   4.8                 
Vardenis6997        Pavardenis6997      8                   4.8                 
Vardenis7147        Pavardenis7147      8                   4.8                 
Vardenis8196        Pavardenis8196      8                   4.8                 
Vardenis8566        Pavardenis8566      8                   4.8                 
Vardenis8873        Pavardenis8873      8                   4.8                 
Vardenis9769        Pavardenis9769      8                   4.8                 
Vardenis9806        Pavardenis9806      8                   4.8                 
Vardenis9870        Pavardenis9870      8                   4.8                 
Vardenis836         Pavardenis836       8                   4.8                 
Vardenis1423        Pavardenis1423      8                   4.8                 
Vardenis1960        Pavardenis1960      8                   4.8                 
Vardenis2105        Pavardenis2105      8                   4.8                 
Vardenis2241        Pavardenis2241      8                   4.8                 
Vardenis2328        Pavardenis2328      8                   4.8                 
Vardenis2449        Pavardenis2449      8                   4.8                 
Vardenis2589        Pavardenis2589      8                   4.8                 
Vardenis3287        Pavardenis3287      8                   4.8                 
Vardenis3800        Pavardenis3800      8                   4.8                 
Vardenis4117        Pavardenis4117      8                   4.8                 
Vardenis4294        Pavardenis4294      8                   4.8                 
Vardenis4891        Pavardenis4891      8                   4.8                 
Vardenis5086        Pavardenis5086      8                   4.8                 
Vardenis5217        Pavardenis5217      8                   4.8                 
Vardenis5470        Pavardenis5470      8                   4.8                 
Vardenis6518        Pavardenis6518      8                   4.8                 
Vardenis7064        Pavardenis7064      8                   4.8                 
Vardenis7800        Pavardenis7800      8                   4.8                 
Vardenis8033        Pavardenis8033      8                   4.8                 
Vardenis8190        Pavardenis8190      8                   4.8                 
Vardenis8443        Pavardenis8443      8                   4.8                 
Vardenis8544        Pavardenis8544      8                   4.8                 
Vardenis8886        Pavardenis8886      8                   4.8                 
Vardenis8949        Pavardenis8949      8                   4.8                 
Vardenis9620        Pavardenis9620      8                   4.8                 
Vardenis9900        Pavardenis9900      8                   4.8                 
Vardenis9915        Pavardenis9915      8                   4.8                 
Vardenis553         Pavardenis553       8                   4.8                 
Vardenis573         Pavardenis573       8                   4.8                 
Vardenis621         Pavardenis621       8                   4.8                 
Vardenis1175        Pavardenis1175      8                   4.8                 
Vardenis1391        Pavardenis1391      8                   4.8                 
Vardenis1447        Pavardenis1447      8                   4.8                 
Vardenis1792        Pavardenis1792      8                   4.8                 
Vardenis2537        Pavardenis2537      8                   4.8                 
Vardenis2568        Pavardenis2568      8                   4.8                 
Vardenis2856        Pavardenis2856      8                   4.8                 
Vardenis3150        Pavardenis3150      8                   4.8                 
Vardenis3429        Pavardenis3429      8                   4.8                 
Vardenis3764        Pavardenis3764      8                   4.8                 
Vardenis4018        Pavardenis4018      8                   4.8                 
Vardenis4167        Pavardenis4167      8                   4.8                 
Vardenis4682        Pavardenis4682      8                   4.8                 
Vardenis5964        Pavardenis5964      8                   4.8                 
Vardenis6434        Pavardenis6434      8                   4.8                 
Vardenis6485        Pavardenis6485      8                   4.8                 
Vardenis6788        Pavardenis6788      8                   4.8                 
Vardenis6884        Pavardenis6884      8                   4.8                 
Vardenis6974        Pavardenis6974      8                   4.8                 
Vardenis7018        Pavardenis7018      8                   4.8                 
Vardenis7171        Pavardenis7171      8                   4.8                 
Vardenis7442        Pavardenis7442      8                   4.8                 
Vardenis7903        Pavardenis7903      8                   4.8                 
Vardenis8293        Pavardenis8293      8                   4.8                 
Vardenis8341        Pavardenis8341      8                   4.8                 
Vardenis8703        Pavardenis8703      8                   4.8                 
Vardenis8720        Pavardenis8720      8                   4.8                 
Vardenis8967        Pavardenis8967      8                   4.8                 
Vardenis8981        Pavardenis8981      8                   4.8                 
Vardenis9074        Pavardenis9074      8                   4.8                 
Vardenis9176        Pavardenis9176      8                   4.8                 
Vardenis9470        Pavardenis9470      8                   4.8                 
Vardenis9592        Pavardenis9592      8                   4.8                 
Vardenis9661        Pavardenis9661      8                   4.8                 
Vardenis9916        Pavardenis9916      8                   4.8                 
Vardenis202         Pavardenis202       8                   4.8                 
Vardenis646         Pavardenis646       8                   4.8                 
Vardenis1030        Pavardenis1030      8                   4.8                 
Vardenis1161        Pavardenis1161      8                   4.8                 
Vardenis1200        Pavardenis1200      8                   4.8                 
Vardenis1614        Pavardenis1614      8                   4.8                 
Vardenis1903        Pavardenis1903      8                   4.8                 
Vardenis2083        Pavardenis2083      8                   4.8                 
Vardenis2227        Pavardenis2227      8                   4.8                 
Vardenis2745        Pavardenis2745      8                   4.8                 
Vardenis3058        Pavardenis3058      8                   4.8                 
Vardenis3141        Pavardenis3141      8                   4.8                 
Vardenis3292        Pavardenis3292      8                   4.8                 
Vardenis3583        Pavardenis3583      8                   4.8                 
Vardenis3624        Pavardenis3624      8                   4.8                 
Vardenis3978        Pavardenis3978      8                   4.8                 
Vardenis3987        Pavardenis3987      8                   4.8                 
Vardenis4642        Pavardenis4642      8                   4.8                 
Vardenis5048        Pavardenis5048      8                   4.8                 
Vardenis5165        Pavardenis5165      8                   4.8                 
Vardenis5292        Pavardenis5292      8                   4.8                 
Vardenis5300        Pavardenis5300      8                   4.8                 
Vardenis5576        Pavardenis5576      8                   4.8                 
Vardenis5961        Pavardenis5961      8                   4.8                 
Vardenis5995        Pavardenis5995      8                   4.8                 
Vardenis6864        Pavardenis6864      8                   4.8                 
Vardenis6995        Pavardenis6995      8                   4.8                 
Vardenis7235        Pavardenis7235      8                   4.8                 
Vardenis7710        Pavardenis7710      8                   4.8                 
Vardenis8048        Pavardenis8048      8                   4.8                 
Vardenis8149        Pavardenis8149      8                   4.8                 
Vardenis8820        Pavardenis8820      8                   4.8                 
Vardenis9200        Pavardenis9200      8                   4.8                 
Vardenis9622        Pavardenis9622      8                   4.8                 
Vardenis9793        Pavardenis9793      8                   4.8                 
Vardenis9933        Pavardenis9933      8                   4.8                 
Vardenis238         Pavardenis238       8                   4.8                 
Vardenis1056        Pavardenis1056      8                   4.8                 
Vardenis1245        Pavardenis1245      8                   4.8                 
Vardenis1364        Pavardenis1364      8                   4.8                 
Vardenis2031        Pavardenis2031      8                   4.8                 
Vardenis2860        Pavardenis2860      8                   4.8                 
Vardenis2961        Pavardenis2961      8                   4.8                 
Vardenis3424        Pavardenis3424      8                   4.8                 
Vardenis4546        Pavardenis4546      8                   4.8                 
Vardenis4972        Pavardenis4972      8                   4.8                 
Vardenis5452        Pavardenis5452      8                   4.8                 
Vardenis5860        Pavardenis5860      8                   4.8                 
Vardenis5943        Pavardenis5943      8                   4.8                 
Vardenis6405        Pavardenis6405      8                   4.8                 
Vardenis6620        Pavardenis6620      8                   4.8                 
Vardenis6784        Pavardenis6784      8                   4.8                 
Vardenis7537        Pavardenis7537      8                   4.8                 
Vardenis8471        Pavardenis8471      8                   4.8                 
Vardenis8638        Pavardenis8638      8                   4.8                 
Vardenis8931        Pavardenis8931      8                   4.8                 
Vardenis9805        Pavardenis9805      8                   4.8                 
Vardenis1213        Pavardenis1213      8                   4.8                 
Vardenis1269        Pavardenis1269      8                   4.8                 
Vardenis3216        Pavardenis3216      8                   4.8                 
Vardenis3385        Pavardenis3385      8                   4.8                 
Vardenis3832        Pavardenis3832      8                   4.8                 
Vardenis3996        Pavardenis3996      8                   4.8                 
Vardenis4095        Pavardenis4095      8                   4.8                 
Vardenis4287        Pavardenis4287      8                   4.8                 
Vardenis4590        Pavardenis4590      8                   4.8                 
Vardenis5276        Pavardenis5276      8                   4.8                 
Vardenis5615        Pavardenis5615      8                   4.8                 
Vardenis6678        Pavardenis6678      8                   4.8                 
Vardenis6812        Pavardenis6812      8                   4.8                 
Vardenis7539        Pavardenis7539      8                   4.8                 
Vardenis7736        Pavardenis7736      8                   4.8                 
Vardenis7927        Pavardenis7927      8                   4.8                 
Vardenis8035        Pavardenis8035      8                   4.8                 
Vardenis8338        Pavardenis8338      8                   4.8                 
Vardenis8992        Pavardenis8992      8                   4.8                 
Vardenis9078        Pavardenis9078      8                   4.8                 
Vardenis9601        Pavardenis9601      8                   4.8                 
Vardenis9624        Pavardenis9624      8                   4.8                 
Vardenis9696        Pavardenis9696      8                   4.8                 
Vardenis9704        Pavardenis9704      8                   4.8                 
Vardenis112         Pavardenis112       8                   4.8                 
Vardenis550         Pavardenis550       8                   4.8                 
Vardenis564         Pavardenis564       8                   4.8                 
Vardenis742         Pavardenis742       8                   4.8                 
Vardenis1603        Pavardenis1603      8                   4.8                 
Vardenis1689        Pavardenis1689      8                   4.8                 
Vardenis2858        Pavardenis2858      8                   4.8                 
Vardenis3045        Pavardenis3045      8                   4.8                 
Vardenis3422        Pavardenis3422      8                   4.8                 
Vardenis3561        Pavardenis3561      8                   4.8                 
Vardenis4981        Pavardenis4981      8                   4.8                 
Vardenis5012        Pavardenis5012      8                   4.8                 
Vardenis5081        Pavardenis5081      8                   4.8                 
Vardenis5179        Pavardenis5179      8                   4.8                 
Vardenis5313        Pavardenis5313      8                   4.8                 
Vardenis5439        Pavardenis5439      8                   4.8                 
Vardenis5501        Pavardenis5501      8                   4.8                 
Vardenis6878        Pavardenis6878      8                   4.8                 
Vardenis8112        Pavardenis8112      8                   4.8                 
Vardenis8473        Pavardenis8473      8                   4.8                 
Vardenis8505        Pavardenis8505      8                   4.8                 
Vardenis8623        Pavardenis8623      8                   4.8                 
Vardenis8865        Pavardenis8865      8                   4.8                 
Vardenis8918        Pavardenis8918      8                   4.8                 
Vardenis8953        Pavardenis8953      8                   4.8                 
Vardenis8965        Pavardenis8965      8                   4.8                 
Vardenis9037        Pavardenis9037      8                   4.8                 
Vardenis9136        Pavardenis9136      8                   4.8                 
Vardenis9161        Pavardenis9161      8                   4.8                 
Vardenis9804        Pavardenis9804      8                   4.8                 
Vardenis16          Pavardenis16        8                   4.8                 
Vardenis688         Pavardenis688       8                   4.8                 
Vardenis1714        Pavardenis1714      8                   4.8                 
Vardenis1809        Pavardenis1809      8                   4.8                 
Vardenis2248        Pavardenis2248      8                   4.8                 
Vardenis2559        Pavardenis2559      8                   4.8                 
Vardenis3209        Pavardenis3209      8                   4.8                 
Vardenis3415        Pavardenis3415      8                   4.8                 
Vardenis3823        Pavardenis3823      8                   4.8                 
Vardenis3915        Pavardenis3915      8                   4.8                 
Vardenis4188        Pavardenis4188      8                   4.8                 
Vardenis4289        Pavardenis4289      8                   4.8                 
Vardenis4629        Pavardenis4629      8                   4.8                 
Vardenis5138        Pavardenis5138      8                   4.8                 
Vardenis6042        Pavardenis6042      8                   4.8                 
Vardenis6880        Pavardenis6880      8                   4.8                 
Vardenis6898        Pavardenis6898      8                   4.8                 
Vardenis6969        Pavardenis6969      8                   4.8                 
Vardenis7055        Pavardenis7055      8                   4.8                 
Vardenis7777        Pavardenis7777      8                   4.8                 
Vardenis7799        Pavardenis7799      8                   4.8                 
Vardenis7911        Pavardenis7911      8                   4.8                 
Vardenis8527        Pavardenis8527      8                   4.8                 
Vardenis9012        Pavardenis9012      8                   4.8                 
Vardenis9308        Pavardenis9308      8                   4.8                 
Vardenis719         Pavardenis719       8                   4.8                 
Vardenis1843        Pavardenis1843      8                   4.8                 
Vardenis2010        Pavardenis2010      8                   4.8                 
Vardenis4388        Pavardenis4388      8                   4.8                 
Vardenis4398        Pavardenis4398      8                   4.8                 
Vardenis5422        Pavardenis5422      8                   4.8                 
Vardenis5939        Pavardenis5939      8                   4.8                 
Vardenis6955        Pavardenis6955      8                   4.8                 
Vardenis7545        Pavardenis7545      8                   4.8                 
Vardenis7622        Pavardenis7622      8                   4.8                 
Vardenis8214        Pavardenis8214      8                   4.8                 
Vardenis8244        Pavardenis8244      8                   4.8                 
Vardenis8436        Pavardenis8436      8                   4.8                 
Vardenis8609        Pavardenis8609      8                   4.8                 
Vardenis8890        Pavardenis8890      8                   4.8                 
Vardenis9106        Pavardenis9106      8                   4.8                 
Vardenis374         Pavardenis374       8                   4.8                 
Vardenis1102        Pavardenis1102      8                   4.8                 
Vardenis1306        Pavardenis1306      8                   4.8                 
Vardenis1428        Pavardenis1428      8                   4.8                 
Vardenis3264        Pavardenis3264      8                   4.8                 
Vardenis3705        Pavardenis3705      8                   4.8                 
Vardenis4449        Pavardenis4449      8                   4.8                 
Vardenis5060        Pavardenis5060      8                   4.8                 
Vardenis5222        Pavardenis5222      8                   4.8                 
Vardenis6004        Pavardenis6004      8                   4.8                 
Vardenis6742        Pavardenis6742      8                   4.8                 
Vardenis7225        Pavardenis7225      8                   4.8                 
Vardenis7439        Pavardenis7439      8                   4.8                 
Vardenis7597        Pavardenis7597      8                   4.8                 
Vardenis8789        Pavardenis8789      8                   4.8                 
Vardenis8829        Pavardenis8829      8                   4.8                 
Vardenis9063        Pavardenis9063      8                   4.8                 
Vardenis9739        Pavardenis9739      8                   4.8                 
Vardenis9862        Pavardenis9862      8                   4.8                 
Vardenis271         Pavardenis271       8                   4.8                 
Vardenis897         Pavardenis897       8                   4.8                 
Vardenis1393        Pavardenis1393      8                   4.8                 
Vardenis1564        Pavardenis1564      8                   4.8                 
Vardenis1815        Pavardenis1815      8                   4.8                 
Vardenis3811        Pavardenis3811      8                   4.8                 
Vardenis3923        Pavardenis3923      8                   4.8                 
Vardenis4026        Pavardenis4026      8                   4.8                 
Vardenis4353        Pavardenis4353      8                   4.8                 
Vardenis6382        Pavardenis6382      8                   4.8                 
Vardenis6734        Pavardenis6734      8                   4.8                 
Vardenis7825        Pavardenis7825      8                   4.8                 
Vardenis9211        Pavardenis9211      8                   4.8                 
Vardenis9446        Pavardenis9446      8                   4.8                 
Vardenis671         Pavardenis671       8                   4.8                 
Vardenis2453        Pavardenis2453      8                   4.8                 
Vardenis5698        Pavardenis5698      8                   4.8                 
Vardenis6412        Pavardenis6412      8                   4.8                 
Vardenis7754        Pavardenis7754      8                   4.8                 
Vardenis7953        Pavardenis7953      8                   4.8                 
Vardenis8442        Pavardenis8442      8                   4.8                 
Vardenis9954        Pavardenis9954      8                   4.8                 
Vardenis921         Pavardenis921       8                   4.8                 
Vardenis4339        Pavardenis4339      8                   4.8                 
Vardenis5058        Pavardenis5058      8                   4.8                 
Vardenis5525        Pavardenis5525      8                   4.8                 
Vardenis5777        Pavardenis5777      8                   4.8                 
Vardenis6018        Pavardenis6018      8                   4.8                 
Vardenis6443        Pavardenis6443      8                   4.8                 
Vardenis6567        Pavardenis6567      8                   4.8                 
Vardenis6708        Pavardenis6708      8                   4.8                 
Vardenis7248        Pavardenis7248      8                   4.8                 
Vardenis7771        Pavardenis7771      8                   4.8                 
Vardenis8280        Pavardenis8280      8                   4.8                 
Vardenis8500        Pavardenis8500      8                   4.8                 
Vardenis8977        Pavardenis8977      8                   4.8                 
Vardenis9487        Pavardenis9487      8                   4.8                 
Vardenis9941        Pavardenis9941      8                   4.8                 
Vardenis9991        Pavardenis9991      8                   4.8                 
Vardenis578         Pavardenis578       8                   4.8                 
Vardenis3450        Pavardenis3450      8                   4.8                 
Vardenis4415        Pavardenis4415      8                   4.8                 
Vardenis6273        Pavardenis6273      8                   4.8                 
Vardenis7464        Pavardenis7464      8                   4.8                 
Vardenis7728        Pavardenis7728      8                   4.8                 
Vardenis8247        Pavardenis8247      8                   4.8                 
Vardenis8249        Pavardenis8249      8                   4.8                 
Vardenis122         Pavardenis122       8                   4.8                 
Vardenis1226        Pavardenis1226      8                   4.8                 
Vardenis2423        Pavardenis2423      8                   4.8                 
Vardenis2704        Pavardenis2704      8                   4.8                 
Vardenis4516        Pavardenis4516      8                   4.8                 
Vardenis4679        Pavardenis4679      8                   4.8                 
Vardenis5744        Pavardenis5744      8                   4.8                 
Vardenis8361        Pavardenis8361      8                   4.8                 
Vardenis8836        Pavardenis8836      8                   4.8                 
Vardenis4310        Pavardenis4310      8                   4.8                 
Vardenis5771        Pavardenis5771      8                   4.8                 
Vardenis6633        Pavardenis6633      8                   4.8                 
Vardenis7065        Pavardenis7065      8                   4.8                 
Vardenis7747        Pavardenis7747      8                   4.8                 
Vardenis8108        Pavardenis8108      8                   4.8                 
Vardenis9251        Pavardenis9251      8                   4.8                 
Vardenis23          Pavardenis23        8                   4.8                 
Vardenis3040        Pavardenis3040      8                   4.8                 
Vardenis4916        Pavardenis4916      8                   4.8                 
Vardenis5799        Pavardenis5799      8                   4.8                 
Vardenis9920        Pavardenis9920      8                   4.8                 
Vardenis323         Pavardenis323       8                   4.8                 
Vardenis1290        Pavardenis1290      8                   4.8                 
Vardenis1778        Pavardenis1778      8                   4.8                 
Vardenis2444        Pavardenis2444      8                   4.8                 
Vardenis2548        Pavardenis2548      8                   4.8                 
Vardenis2894        Pavardenis2894      8                   4.8                 
Vardenis3061        Pavardenis3061      8                   4.8                 
Vardenis4881        Pavardenis4881      8                   4.8                 
Vardenis6482        Pavardenis6482      8                   4.8                 
Vardenis7353        Pavardenis7353      8                   4.8                 
Vardenis8630        Pavardenis8630      8                   4.8                 
Vardenis2008        Pavardenis2008      8                   4.8                 
Vardenis2945        Pavardenis2945      8                   4.8                 
Vardenis6316        Pavardenis6316      8                   4.8                 
Vardenis6534        Pavardenis6534      8                   4.8                 
Vardenis7009        Pavardenis7009      8                   4.8                 
Vardenis1054        Pavardenis1054      8                   4.8                 
Vardenis3017        Pavardenis3017      8                   4.8                 
Vardenis5755        Pavardenis5755      8                   4.8                 
Vardenis7025        Pavardenis7025      8                   4.8                 
Vardenis7406        Pavardenis7406      8                   4.8                 
Vardenis8184        Pavardenis8184      8                   4.8                 
Vardenis8760        Pavardenis8760      8                   4.8                 
Vardenis1073        Pavardenis1073      8                   4.8                 
Vardenis2229        Pavardenis2229      8                   4.8                 
Vardenis4209        Pavardenis4209      8                   4.8                 
Vardenis8996        Pavardenis8996      8                   4.8                 
Vardenis4715        Pavardenis4715      8                   4.8                 
Vardenis5018        Pavardenis5018      8                   4.8                 
Vardenis4745        Pavardenis4745      8                   4.8                 
Vardenis6058        Pavardenis6058      8                   4.8                 
Vardenis2286        Pavardenis2286      8                   4.8                 
Vardenis3836        Pavardenis3836      8                   4.8                 
Vardenis7726        Pavardenis7726      8                   4.8                 
Vardenis2690        Pavardenis2690      8                   4.8                 
Vardenis1570        Pavardenis1570      8                   4.8                 
Vardenis6774        Pavardenis6774      8                   4.8                 
Vardenis970         Pavardenis970       8                   4.8                 
Vardenis4696        Pavardenis4696      8                   4.8                 
Vardenis6591        Pavardenis6591      8                   4.8                 
Vardenis6186        Pavardenis6186      8                   4.8                 
Vardenis4846        Pavardenis4846      8                   4.8                 
Vardenis6017        Pavardenis6017      8                   4.8                 
Vardenis1912        Pavardenis1912      8                   4.8                 
Vardenis6644        Pavardenis6644      8                   4.8                 
Vardenis8340        Pavardenis8340      8                   4.8                 
Vardenis2821        Pavardenis2821      8                   4.8                 
Vardenis3854        Pavardenis3854      8                   4.8                 
