Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis8473        Pavardenis8473      8                   7.28                
Vardenis8505        Pavardenis8505      8                   7.28                
Vardenis8623        Pavardenis8623      8                   7.28                
Vardenis8865        Pavardenis8865      8                   7.28                
Vardenis8918        Pavardenis8918      8                   7.28                
Vardenis8953        Pavardenis8953      8                   7.28                
Vardenis8965        Pavardenis8965      8                   7.28                
Vardenis9037        Pavardenis9037      8                   7.28                
Vardenis9136        Pavardenis9136      8                   7.28                
Vardenis9161        Pavardenis9161      8                   7.28                
Vardenis9804        Pavardenis9804      8                   7.28                
Vardenis79          Pavardenis79        9                   7.29                
Vardenis484         Pavardenis484       9                   7.29                
Vardenis1590        Pavardenis1590      9                   7.29                
Vardenis2814        Pavardenis2814      9                   7.29                
Vardenis3361        Pavardenis3361      9                   7.29                
Vardenis3386        Pavardenis3386      9                   7.29                
Vardenis4386        Pavardenis4386      9                   7.29                
Vardenis4601        Pavardenis4601      9                   7.29                
Vardenis5498        Pavardenis5498      9                   7.29                
Vardenis5567        Pavardenis5567      9                   7.29                
Vardenis5877        Pavardenis5877      9                   7.29                
Vardenis5913        Pavardenis5913      9                   7.29                
Vardenis6449        Pavardenis6449      9                   7.29                
Vardenis7233        Pavardenis7233      9                   7.29                
Vardenis7494        Pavardenis7494      9                   7.29                
Vardenis7645        Pavardenis7645      9                   7.29                
Vardenis8009        Pavardenis8009      9                   7.29                
Vardenis8666        Pavardenis8666      9                   7.29                
Vardenis9384        Pavardenis9384      9                   7.29                
Vardenis9462        Pavardenis9462      9                   7.29                
Vardenis9575        Pavardenis9575      9                   7.29                
Vardenis9757        Pavardenis9757      9                   7.29                
Vardenis16          Pavardenis16        8                   7.31                
Vardenis688         Pavardenis688       8                   7.31                
Vardenis1714        Pavardenis1714      8                   7.31                
Vardenis1809        Pavardenis1809      8                   7.31                
Vardenis2248        Pavardenis2248      8                   7.31                
Vardenis2559        Pavardenis2559      8                   7.31                
Vardenis3209        Pavardenis3209      8                   7.31                
Vardenis3415        Pavardenis3415      8                   7.31                
Vardenis3823        Pavardenis3823      8                   7.31                
Vardenis3915        Pavardenis3915      8                   7.31                
Vardenis4188        Pavardenis4188      8                   7.31                
Vardenis4289        Pavardenis4289      8                   7.31                
Vardenis4629        Pavardenis4629      8                   7.31                
Vardenis5138        Pavardenis5138      8                   7.31                
Vardenis6042        Pavardenis6042      8                   7.31                
Vardenis6880        Pavardenis6880      8                   7.31                
Vardenis6898        Pavardenis6898      8                   7.31                
Vardenis6969        Pavardenis6969      8                   7.31                
Vardenis7055        Pavardenis7055      8                   7.31                
Vardenis7777        Pavardenis7777      8                   7.31                
Vardenis7799        Pavardenis7799      8                   7.31                
Vardenis7911        Pavardenis7911      8                   7.31                
Vardenis8527        Pavardenis8527      8                   7.31                
Vardenis9012        Pavardenis9012      8                   7.31                
Vardenis9308        Pavardenis9308      8                   7.31                
Vardenis1256        Pavardenis1256      9                   7.32                
Vardenis1807        Pavardenis1807      9                   7.32                
Vardenis1838        Pavardenis1838      9                   7.32                
Vardenis1877        Pavardenis1877      9                   7.32                
Vardenis1999        Pavardenis1999      9                   7.32                
Vardenis2078        Pavardenis2078      9                   7.32                
Vardenis2142        Pavardenis2142      9                   7.32                
Vardenis2612        Pavardenis2612      9                   7.32                
Vardenis3285        Pavardenis3285      9                   7.32                
Vardenis3860        Pavardenis3860      9                   7.32                
Vardenis4132        Pavardenis4132      9                   7.32                
Vardenis4479        Pavardenis4479      9                   7.32                
Vardenis4818        Pavardenis4818      9                   7.32                
Vardenis4843        Pavardenis4843      9                   7.32                
Vardenis4847        Pavardenis4847      9                   7.32                
Vardenis4909        Pavardenis4909      9                   7.32                
Vardenis5134        Pavardenis5134      9                   7.32                
Vardenis5643        Pavardenis5643      7                   7.32                
Vardenis5899        Pavardenis5899      9                   7.32                
Vardenis6088        Pavardenis6088      9                   7.32                
Vardenis6692        Pavardenis6692      9                   7.32                
Vardenis7403        Pavardenis7403      9                   7.32                
Vardenis7534        Pavardenis7534      9                   7.32                
Vardenis8388        Pavardenis8388      9                   7.32                
Vardenis8692        Pavardenis8692      9                   7.32                
Vardenis8745        Pavardenis8745      9                   7.32                
Vardenis9025        Pavardenis9025      9                   7.32                
Vardenis9125        Pavardenis9125      9                   7.32                
Vardenis9691        Pavardenis9691      9                   7.32                
Vardenis719         Pavardenis719       8                   7.33                
Vardenis1843        Pavardenis1843      8                   7.33                
Vardenis2010        Pavardenis2010      8                   7.33                
Vardenis4388        Pavardenis4388      8                   7.33                
Vardenis4398        Pavardenis4398      8                   7.33                
Vardenis5422        Pavardenis5422      8                   7.33                
Vardenis5939        Pavardenis5939      8                   7.33                
Vardenis6955        Pavardenis6955      8                   7.33                
Vardenis7545        Pavardenis7545      8                   7.33                
Vardenis7622        Pavardenis7622      8                   7.33                
Vardenis8214        Pavardenis8214      8                   7.33                
Vardenis8244        Pavardenis8244      8                   7.33                
Vardenis8436        Pavardenis8436      8                   7.33                
Vardenis8609        Pavardenis8609      8                   7.33                
Vardenis8890        Pavardenis8890      8                   7.33                
Vardenis9106        Pavardenis9106      8                   7.33                
Vardenis473         Pavardenis473       9                   7.35                
Vardenis2597        Pavardenis2597      9                   7.35                
Vardenis3858        Pavardenis3858      9                   7.35                
Vardenis4069        Pavardenis4069      9                   7.35                
Vardenis4835        Pavardenis4835      9                   7.35                
Vardenis5449        Pavardenis5449      9                   7.35                
Vardenis5606        Pavardenis5606      9                   7.35                
Vardenis5625        Pavardenis5625      9                   7.35                
Vardenis6942        Pavardenis6942      9                   7.35                
Vardenis7142        Pavardenis7142      9                   7.35                
Vardenis7285        Pavardenis7285      9                   7.35                
Vardenis8056        Pavardenis8056      9                   7.35                
Vardenis8289        Pavardenis8289      9                   7.35                
Vardenis9233        Pavardenis9233      9                   7.35                
Vardenis9243        Pavardenis9243      9                   7.35                
Vardenis9668        Pavardenis9668      9                   7.35                
Vardenis374         Pavardenis374       8                   7.36                
Vardenis1102        Pavardenis1102      8                   7.36                
Vardenis1306        Pavardenis1306      8                   7.36                
Vardenis1428        Pavardenis1428      8                   7.36                
Vardenis3264        Pavardenis3264      8                   7.36                
Vardenis3705        Pavardenis3705      8                   7.36                
Vardenis4449        Pavardenis4449      8                   7.36                
Vardenis4705        Pavardenis4705      10                  7.36                
Vardenis5060        Pavardenis5060      8                   7.36                
Vardenis5222        Pavardenis5222      8                   7.36                
Vardenis5299        Pavardenis5299      10                  7.36                
Vardenis5971        Pavardenis5971      10                  7.36                
Vardenis6004        Pavardenis6004      8                   7.36                
Vardenis6742        Pavardenis6742      8                   7.36                
Vardenis7225        Pavardenis7225      8                   7.36                
Vardenis7439        Pavardenis7439      8                   7.36                
Vardenis7597        Pavardenis7597      8                   7.36                
Vardenis8789        Pavardenis8789      8                   7.36                
Vardenis8829        Pavardenis8829      8                   7.36                
Vardenis8905        Pavardenis8905      10                  7.36                
Vardenis9063        Pavardenis9063      8                   7.36                
Vardenis9739        Pavardenis9739      8                   7.36                
Vardenis9862        Pavardenis9862      8                   7.36                
Vardenis154         Pavardenis154       9                   7.37                
Vardenis779         Pavardenis779       9                   7.37                
Vardenis1549        Pavardenis1549      9                   7.37                
Vardenis1685        Pavardenis1685      9                   7.37                
Vardenis1768        Pavardenis1768      9                   7.37                
Vardenis2261        Pavardenis2261      9                   7.37                
Vardenis2951        Pavardenis2951      9                   7.37                
Vardenis3659        Pavardenis3659      9                   7.37                
Vardenis3670        Pavardenis3670      9                   7.37                
Vardenis5005        Pavardenis5005      9                   7.37                
Vardenis5128        Pavardenis5128      9                   7.37                
Vardenis5833        Pavardenis5833      9                   7.37                
Vardenis6054        Pavardenis6054      7                   7.37                
Vardenis6372        Pavardenis6372      9                   7.37                
Vardenis6890        Pavardenis6890      9                   7.37                
Vardenis7149        Pavardenis7149      9                   7.37                
Vardenis7231        Pavardenis7231      9                   7.37                
Vardenis8402        Pavardenis8402      9                   7.37                
Vardenis8824        Pavardenis8824      9                   7.37                
Vardenis8919        Pavardenis8919      9                   7.37                
Vardenis9393        Pavardenis9393      9                   7.37                
Vardenis9789        Pavardenis9789      9                   7.37                
Vardenis9913        Pavardenis9913      9                   7.37                
Vardenis271         Pavardenis271       8                   7.39                
Vardenis897         Pavardenis897       8                   7.39                
Vardenis1393        Pavardenis1393      8                   7.39                
Vardenis1564        Pavardenis1564      8                   7.39                
Vardenis1815        Pavardenis1815      8                   7.39                
Vardenis3811        Pavardenis3811      8                   7.39                
Vardenis3923        Pavardenis3923      8                   7.39                
Vardenis4026        Pavardenis4026      8                   7.39                
Vardenis4353        Pavardenis4353      8                   7.39                
Vardenis6382        Pavardenis6382      8                   7.39                
Vardenis6734        Pavardenis6734      8                   7.39                
Vardenis7825        Pavardenis7825      8                   7.39                
Vardenis9211        Pavardenis9211      8                   7.39                
Vardenis9446        Pavardenis9446      8                   7.39                
Vardenis14          Pavardenis14        9                   7.4                 
Vardenis56          Pavardenis56        9                   7.4                 
Vardenis469         Pavardenis469       9                   7.4                 
Vardenis569         Pavardenis569       9                   7.4                 
Vardenis906         Pavardenis906       9                   7.4                 
Vardenis940         Pavardenis940       9                   7.4                 
Vardenis961         Pavardenis961       9                   7.4                 
Vardenis1035        Pavardenis1035      9                   7.4                 
Vardenis1476        Pavardenis1476      9                   7.4                 
Vardenis2491        Pavardenis2491      9                   7.4                 
Vardenis2638        Pavardenis2638      9                   7.4                 
Vardenis3412        Pavardenis3412      9                   7.4                 
Vardenis3773        Pavardenis3773      7                   7.4                 
Vardenis4133        Pavardenis4133      9                   7.4                 
Vardenis4741        Pavardenis4741      9                   7.4                 
Vardenis6554        Pavardenis6554      9                   7.4                 
Vardenis6827        Pavardenis6827      9                   7.4                 
Vardenis7022        Pavardenis7022      9                   7.4                 
Vardenis7679        Pavardenis7679      9                   7.4                 
Vardenis9145        Pavardenis9145      9                   7.4                 
Vardenis9288        Pavardenis9288      9                   7.4                 
Vardenis671         Pavardenis671       8                   7.41                
Vardenis2453        Pavardenis2453      8                   7.41                
Vardenis5391        Pavardenis5391      10                  7.41                
Vardenis5698        Pavardenis5698      8                   7.41                
Vardenis6412        Pavardenis6412      8                   7.41                
Vardenis7754        Pavardenis7754      8                   7.41                
Vardenis7953        Pavardenis7953      8                   7.41                
Vardenis8442        Pavardenis8442      8                   7.41                
Vardenis9954        Pavardenis9954      8                   7.41                
Vardenis467         Pavardenis467       9                   7.43                
Vardenis539         Pavardenis539       9                   7.43                
Vardenis777         Pavardenis777       9                   7.43                
Vardenis841         Pavardenis841       9                   7.43                
Vardenis1092        Pavardenis1092      9                   7.43                
Vardenis1399        Pavardenis1399      9                   7.43                
Vardenis1538        Pavardenis1538      9                   7.43                
Vardenis2037        Pavardenis2037      9                   7.43                
Vardenis2107        Pavardenis2107      9                   7.43                
Vardenis2193        Pavardenis2193      9                   7.43                
Vardenis2622        Pavardenis2622      9                   7.43                
Vardenis2752        Pavardenis2752      9                   7.43                
Vardenis3093        Pavardenis3093      9                   7.43                
Vardenis3514        Pavardenis3514      9                   7.43                
Vardenis4086        Pavardenis4086      9                   7.43                
Vardenis4113        Pavardenis4113      9                   7.43                
Vardenis4703        Pavardenis4703      9                   7.43                
Vardenis4872        Pavardenis4872      9                   7.43                
Vardenis5722        Pavardenis5722      9                   7.43                
Vardenis5772        Pavardenis5772      9                   7.43                
Vardenis6289        Pavardenis6289      9                   7.43                
Vardenis6360        Pavardenis6360      9                   7.43                
Vardenis6407        Pavardenis6407      9                   7.43                
Vardenis6430        Pavardenis6430      9                   7.43                
Vardenis7540        Pavardenis7540      9                   7.43                
Vardenis7575        Pavardenis7575      9                   7.43                
Vardenis7697        Pavardenis7697      9                   7.43                
Vardenis7859        Pavardenis7859      9                   7.43                
Vardenis7996        Pavardenis7996      9                   7.43                
Vardenis7997        Pavardenis7997      9                   7.43                
Vardenis8219        Pavardenis8219      9                   7.43                
Vardenis8458        Pavardenis8458      9                   7.43                
Vardenis8460        Pavardenis8460      9                   7.43                
Vardenis8811        Pavardenis8811      9                   7.43                
Vardenis8823        Pavardenis8823      9                   7.43                
Vardenis8883        Pavardenis8883      9                   7.43                
Vardenis8957        Pavardenis8957      9                   7.43                
Vardenis9711        Pavardenis9711      9                   7.43                
Vardenis921         Pavardenis921       8                   7.44                
Vardenis4339        Pavardenis4339      8                   7.44                
Vardenis5058        Pavardenis5058      8                   7.44                
Vardenis5525        Pavardenis5525      8                   7.44                
Vardenis5777        Pavardenis5777      8                   7.44                
Vardenis6018        Pavardenis6018      8                   7.44                
Vardenis6443        Pavardenis6443      8                   7.44                
Vardenis6567        Pavardenis6567      8                   7.44                
Vardenis6708        Pavardenis6708      8                   7.44                
Vardenis7248        Pavardenis7248      8                   7.44                
Vardenis7771        Pavardenis7771      8                   7.44                
Vardenis8280        Pavardenis8280      8                   7.44                
Vardenis8500        Pavardenis8500      8                   7.44                
Vardenis8977        Pavardenis8977      8                   7.44                
Vardenis9487        Pavardenis9487      8                   7.44                
Vardenis9941        Pavardenis9941      8                   7.44                
Vardenis9991        Pavardenis9991      8                   7.44                
Vardenis408         Pavardenis408       9                   7.45                
Vardenis730         Pavardenis730       9                   7.45                
Vardenis1184        Pavardenis1184      9                   7.45                
Vardenis1234        Pavardenis1234      9                   7.45                
Vardenis1433        Pavardenis1433      9                   7.45                
Vardenis1621        Pavardenis1621      9                   7.45                
Vardenis2474        Pavardenis2474      9                   7.45                
Vardenis2937        Pavardenis2937      9                   7.45                
Vardenis2942        Pavardenis2942      9                   7.45                
Vardenis3098        Pavardenis3098      9                   7.45                
Vardenis3968        Pavardenis3968      9                   7.45                
Vardenis4249        Pavardenis4249      9                   7.45                
Vardenis4384        Pavardenis4384      9                   7.45                
Vardenis4720        Pavardenis4720      9                   7.45                
Vardenis5195        Pavardenis5195      9                   7.45                
Vardenis5412        Pavardenis5412      9                   7.45                
Vardenis6435        Pavardenis6435      9                   7.45                
Vardenis6575        Pavardenis6575      9                   7.45                
Vardenis6682        Pavardenis6682      9                   7.45                
Vardenis6710        Pavardenis6710      9                   7.45                
Vardenis7068        Pavardenis7068      9                   7.45                
Vardenis7087        Pavardenis7087      9                   7.45                
Vardenis7933        Pavardenis7933      9                   7.45                
Vardenis9334        Pavardenis9334      9                   7.45                
Vardenis9474        Pavardenis9474      9                   7.45                
Vardenis9879        Pavardenis9879      9                   7.45                
Vardenis9907        Pavardenis9907      9                   7.45                
Vardenis578         Pavardenis578       8                   7.47                
Vardenis3450        Pavardenis3450      8                   7.47                
Vardenis4415        Pavardenis4415      8                   7.47                
Vardenis6273        Pavardenis6273      8                   7.47                
Vardenis6977        Pavardenis6977      10                  7.47                
Vardenis7464        Pavardenis7464      8                   7.47                
Vardenis7728        Pavardenis7728      8                   7.47                
Vardenis8247        Pavardenis8247      8                   7.47                
Vardenis8249        Pavardenis8249      8                   7.47                
Vardenis8945        Pavardenis8945      10                  7.47                
Vardenis2           Pavardenis2         9                   7.48                
Vardenis418         Pavardenis418       9                   7.48                
Vardenis827         Pavardenis827       9                   7.48                
Vardenis1574        Pavardenis1574      9                   7.48                
Vardenis2535        Pavardenis2535      9                   7.48                
Vardenis2624        Pavardenis2624      9                   7.48                
Vardenis2921        Pavardenis2921      9                   7.48                
Vardenis3102        Pavardenis3102      9                   7.48                
Vardenis3167        Pavardenis3167      9                   7.48                
Vardenis3961        Pavardenis3961      9                   7.48                
Vardenis4105        Pavardenis4105      9                   7.48                
Vardenis4191        Pavardenis4191      9                   7.48                
Vardenis4581        Pavardenis4581      9                   7.48                
Vardenis5223        Pavardenis5223      9                   7.48                
Vardenis5291        Pavardenis5291      9                   7.48                
Vardenis5414        Pavardenis5414      9                   7.48                
Vardenis6019        Pavardenis6019      9                   7.48                
Vardenis6122        Pavardenis6122      9                   7.48                
Vardenis6275        Pavardenis6275      9                   7.48                
Vardenis6576        Pavardenis6576      9                   7.48                
Vardenis7029        Pavardenis7029      9                   7.48                
Vardenis7606        Pavardenis7606      9                   7.48                
Vardenis7636        Pavardenis7636      9                   7.48                
Vardenis7683        Pavardenis7683      9                   7.48                
Vardenis8070        Pavardenis8070      9                   7.48                
Vardenis8642        Pavardenis8642      9                   7.48                
Vardenis8908        Pavardenis8908      9                   7.48                
Vardenis9110        Pavardenis9110      9                   7.48                
Vardenis9459        Pavardenis9459      9                   7.48                
Vardenis9780        Pavardenis9780      9                   7.48                
Vardenis9956        Pavardenis9956      9                   7.48                
Vardenis9999        Pavardenis9999      9                   7.48                
Vardenis122         Pavardenis122       8                   7.49                
Vardenis1226        Pavardenis1226      8                   7.49                
Vardenis2423        Pavardenis2423      8                   7.49                
Vardenis2704        Pavardenis2704      8                   7.49                
Vardenis4206        Pavardenis4206      10                  7.49                
Vardenis4281        Pavardenis4281      10                  7.49                
Vardenis4516        Pavardenis4516      8                   7.49                
Vardenis4679        Pavardenis4679      8                   7.49                
Vardenis5744        Pavardenis5744      8                   7.49                
Vardenis8361        Pavardenis8361      8                   7.49                
Vardenis8836        Pavardenis8836      8                   7.49                
Vardenis352         Pavardenis352       9                   7.51                
Vardenis1348        Pavardenis1348      9                   7.51                
Vardenis1513        Pavardenis1513      9                   7.51                
Vardenis1537        Pavardenis1537      9                   7.51                
Vardenis1904        Pavardenis1904      9                   7.51                
Vardenis3043        Pavardenis3043      9                   7.51                
Vardenis3565        Pavardenis3565      9                   7.51                
Vardenis3575        Pavardenis3575      9                   7.51                
Vardenis3614        Pavardenis3614      9                   7.51                
Vardenis3981        Pavardenis3981      9                   7.51                
Vardenis4064        Pavardenis4064      9                   7.51                
Vardenis4259        Pavardenis4259      9                   7.51                
Vardenis4362        Pavardenis4362      9                   7.51                
Vardenis4596        Pavardenis4596      9                   7.51                
Vardenis4802        Pavardenis4802      9                   7.51                
Vardenis4994        Pavardenis4994      9                   7.51                
Vardenis5627        Pavardenis5627      9                   7.51                
Vardenis5800        Pavardenis5800      9                   7.51                
Vardenis6479        Pavardenis6479      9                   7.51                
Vardenis6652        Pavardenis6652      9                   7.51                
Vardenis7159        Pavardenis7159      9                   7.51                
Vardenis8016        Pavardenis8016      9                   7.51                
Vardenis8041        Pavardenis8041      9                   7.51                
Vardenis8285        Pavardenis8285      9                   7.51                
Vardenis8344        Pavardenis8344      9                   7.51                
Vardenis9496        Pavardenis9496      9                   7.51                
Vardenis9709        Pavardenis9709      9                   7.51                
Vardenis9820        Pavardenis9820      9                   7.51                
Vardenis4310        Pavardenis4310      8                   7.52                
Vardenis5235        Pavardenis5235      10                  7.52                
Vardenis5437        Pavardenis5437      10                  7.52                
Vardenis5771        Pavardenis5771      8                   7.52                
Vardenis6633        Pavardenis6633      8                   7.52                
Vardenis7065        Pavardenis7065      8                   7.52                
Vardenis7747        Pavardenis7747      8                   7.52                
Vardenis8108        Pavardenis8108      8                   7.52                
Vardenis9251        Pavardenis9251      8                   7.52                
Vardenis22          Pavardenis22        9                   7.53                
Vardenis331         Pavardenis331       9                   7.53                
Vardenis397         Pavardenis397       9                   7.53                
Vardenis436         Pavardenis436       9                   7.53                
Vardenis725         Pavardenis725       9                   7.53                
Vardenis838         Pavardenis838       9                   7.53                
Vardenis918         Pavardenis918       9                   7.53                
Vardenis1287        Pavardenis1287      9                   7.53                
Vardenis1316        Pavardenis1316      9                   7.53                
Vardenis1321        Pavardenis1321      9                   7.53                
Vardenis1432        Pavardenis1432      9                   7.53                
Vardenis1493        Pavardenis1493      9                   7.53                
Vardenis1871        Pavardenis1871      9                   7.53                
Vardenis2128        Pavardenis2128      9                   7.53                
Vardenis2651        Pavardenis2651      9                   7.53                
Vardenis2779        Pavardenis2779      9                   7.53                
Vardenis2793        Pavardenis2793      9                   7.53                
Vardenis3254        Pavardenis3254      9                   7.53                
Vardenis3741        Pavardenis3741      9                   7.53                
Vardenis3857        Pavardenis3857      9                   7.53                
Vardenis4071        Pavardenis4071      9                   7.53                
Vardenis4349        Pavardenis4349      9                   7.53                
Vardenis4491        Pavardenis4491      9                   7.53                
Vardenis4798        Pavardenis4798      9                   7.53                
Vardenis4940        Pavardenis4940      9                   7.53                
Vardenis5372        Pavardenis5372      9                   7.53                
Vardenis5516        Pavardenis5516      9                   7.53                
Vardenis6400        Pavardenis6400      9                   7.53                
Vardenis6838        Pavardenis6838      9                   7.53                
Vardenis6851        Pavardenis6851      9                   7.53                
Vardenis6944        Pavardenis6944      9                   7.53                
Vardenis7072        Pavardenis7072      9                   7.53                
Vardenis8423        Pavardenis8423      9                   7.53                
Vardenis8610        Pavardenis8610      9                   7.53                
Vardenis8845        Pavardenis8845      9                   7.53                
Vardenis9092        Pavardenis9092      9                   7.53                
Vardenis9214        Pavardenis9214      9                   7.53                
Vardenis9451        Pavardenis9451      9                   7.53                
Vardenis9527        Pavardenis9527      9                   7.53                
Vardenis23          Pavardenis23        8                   7.55                
Vardenis2188        Pavardenis2188      10                  7.55                
Vardenis3040        Pavardenis3040      8                   7.55                
Vardenis3425        Pavardenis3425      10                  7.55                
Vardenis3927        Pavardenis3927      10                  7.55                
Vardenis4140        Pavardenis4140      10                  7.55                
Vardenis4563        Pavardenis4563      10                  7.55                
Vardenis4916        Pavardenis4916      8                   7.55                
Vardenis5799        Pavardenis5799      8                   7.55                
Vardenis5892        Pavardenis5892      10                  7.55                
Vardenis9920        Pavardenis9920      8                   7.55                
Vardenis258         Pavardenis258       9                   7.56                
Vardenis260         Pavardenis260       9                   7.56                
Vardenis275         Pavardenis275       9                   7.56                
Vardenis293         Pavardenis293       9                   7.56                
Vardenis1282        Pavardenis1282      9                   7.56                
Vardenis1373        Pavardenis1373      9                   7.56                
Vardenis1869        Pavardenis1869      9                   7.56                
Vardenis2122        Pavardenis2122      9                   7.56                
Vardenis2125        Pavardenis2125      9                   7.56                
Vardenis3032        Pavardenis3032      9                   7.56                
Vardenis3135        Pavardenis3135      9                   7.56                
Vardenis3252        Pavardenis3252      9                   7.56                
Vardenis3306        Pavardenis3306      9                   7.56                
Vardenis3879        Pavardenis3879      9                   7.56                
Vardenis3913        Pavardenis3913      9                   7.56                
Vardenis4383        Pavardenis4383      9                   7.56                
Vardenis4930        Pavardenis4930      9                   7.56                
Vardenis4988        Pavardenis4988      9                   7.56                
Vardenis5324        Pavardenis5324      9                   7.56                
Vardenis5347        Pavardenis5347      9                   7.56                
Vardenis6831        Pavardenis6831      9                   7.56                
Vardenis6888        Pavardenis6888      9                   7.56                
Vardenis7093        Pavardenis7093      9                   7.56                
Vardenis7443        Pavardenis7443      9                   7.56                
Vardenis7614        Pavardenis7614      9                   7.56                
Vardenis7960        Pavardenis7960      9                   7.56                
Vardenis7962        Pavardenis7962      9                   7.56                
Vardenis8012        Pavardenis8012      9                   7.56                
Vardenis8660        Pavardenis8660      9                   7.56                
Vardenis8777        Pavardenis8777      9                   7.56                
Vardenis8964        Pavardenis8964      9                   7.56                
Vardenis9086        Pavardenis9086      9                   7.56                
Vardenis9199        Pavardenis9199      9                   7.56                
Vardenis323         Pavardenis323       8                   7.57                
Vardenis1214        Pavardenis1214      10                  7.57                
Vardenis1290        Pavardenis1290      8                   7.57                
Vardenis1778        Pavardenis1778      8                   7.57                
Vardenis2444        Pavardenis2444      8                   7.57                
Vardenis2548        Pavardenis2548      8                   7.57                
Vardenis2894        Pavardenis2894      8                   7.57                
Vardenis3061        Pavardenis3061      8                   7.57                
Vardenis3578        Pavardenis3578      10                  7.57                
Vardenis3953        Pavardenis3953      10                  7.57                
Vardenis4881        Pavardenis4881      8                   7.57                
Vardenis6482        Pavardenis6482      8                   7.57                
Vardenis7353        Pavardenis7353      8                   7.57                
Vardenis8591        Pavardenis8591      10                  7.57                
Vardenis8630        Pavardenis8630      8                   7.57                
Vardenis8723        Pavardenis8723      10                  7.57                
Vardenis82          Pavardenis82        9                   7.59                
Vardenis183         Pavardenis183       9                   7.59                
Vardenis213         Pavardenis213       9                   7.59                
Vardenis250         Pavardenis250       9                   7.59                
Vardenis256         Pavardenis256       9                   7.59                
Vardenis291         Pavardenis291       9                   7.59                
Vardenis455         Pavardenis455       9                   7.59                
Vardenis1488        Pavardenis1488      9                   7.59                
Vardenis1497        Pavardenis1497      9                   7.59                
Vardenis1510        Pavardenis1510      9                   7.59                
Vardenis1580        Pavardenis1580      9                   7.59                
Vardenis1589        Pavardenis1589      9                   7.59                
Vardenis1864        Pavardenis1864      9                   7.59                
Vardenis2052        Pavardenis2052      9                   7.59                
Vardenis2141        Pavardenis2141      9                   7.59                
Vardenis2162        Pavardenis2162      9                   7.59                
Vardenis2166        Pavardenis2166      9                   7.59                
Vardenis2219        Pavardenis2219      9                   7.59                
Vardenis2247        Pavardenis2247      9                   7.59                
Vardenis2392        Pavardenis2392      9                   7.59                
Vardenis2438        Pavardenis2438      9                   7.59                
Vardenis2748        Pavardenis2748      9                   7.59                
Vardenis2786        Pavardenis2786      9                   7.59                
Vardenis3759        Pavardenis3759      9                   7.59                
Vardenis3977        Pavardenis3977      9                   7.59                
Vardenis4263        Pavardenis4263      9                   7.59                
Vardenis4378        Pavardenis4378      9                   7.59                
Vardenis4554        Pavardenis4554      9                   7.59                
Vardenis4795        Pavardenis4795      9                   7.59                
Vardenis4999        Pavardenis4999      9                   7.59                
Vardenis5011        Pavardenis5011      9                   7.59                
Vardenis6136        Pavardenis6136      9                   7.59                
Vardenis6300        Pavardenis6300      9                   7.59                
Vardenis6636        Pavardenis6636      9                   7.59                
Vardenis6679        Pavardenis6679      9                   7.59                
Vardenis7399        Pavardenis7399      9                   7.59                
Vardenis8193        Pavardenis8193      9                   7.59                
Vardenis8478        Pavardenis8478      9                   7.59                
Vardenis8615        Pavardenis8615      9                   7.59                
Vardenis8807        Pavardenis8807      9                   7.59                
Vardenis8898        Pavardenis8898      9                   7.59                
Vardenis8987        Pavardenis8987      9                   7.59                
Vardenis9032        Pavardenis9032      9                   7.59                
Vardenis9489        Pavardenis9489      9                   7.59                
Vardenis118         Pavardenis118       10                  7.6                 
Vardenis2008        Pavardenis2008      8                   7.6                 
Vardenis2945        Pavardenis2945      8                   7.6                 
Vardenis3791        Pavardenis3791      10                  7.6                 
Vardenis6316        Pavardenis6316      8                   7.6                 
Vardenis6503        Pavardenis6503      10                  7.6                 
Vardenis6534        Pavardenis6534      8                   7.6                 
Vardenis7009        Pavardenis7009      8                   7.6                 
Vardenis396         Pavardenis396       9                   7.61                
Vardenis431         Pavardenis431       9                   7.61                
Vardenis500         Pavardenis500       9                   7.61                
Vardenis1844        Pavardenis1844      9                   7.61                
Vardenis2217        Pavardenis2217      9                   7.61                
Vardenis2744        Pavardenis2744      9                   7.61                
Vardenis2774        Pavardenis2774      9                   7.61                
Vardenis2935        Pavardenis2935      9                   7.61                
Vardenis3114        Pavardenis3114      9                   7.61                
Vardenis3342        Pavardenis3342      9                   7.61                
Vardenis3760        Pavardenis3760      9                   7.61                
Vardenis4106        Pavardenis4106      9                   7.61                
Vardenis4573        Pavardenis4573      9                   7.61                
Vardenis5546        Pavardenis5546      9                   7.61                
Vardenis5737        Pavardenis5737      9                   7.61                
Vardenis5926        Pavardenis5926      9                   7.61                
Vardenis6035        Pavardenis6035      9                   7.61                
Vardenis6047        Pavardenis6047      9                   7.61                
Vardenis6065        Pavardenis6065      9                   7.61                
Vardenis6448        Pavardenis6448      9                   7.61                
Vardenis6641        Pavardenis6641      9                   7.61                
Vardenis6917        Pavardenis6917      9                   7.61                
Vardenis7112        Pavardenis7112      9                   7.61                
Vardenis7146        Pavardenis7146      9                   7.61                
